previous_time,current_time,nrc,delta_enrolled
2024-01-09 21.00.10,2024-01-09 21.01.24,42977,1
2024-01-09 21.00.10,2024-01-09 21.01.24,45562,2
2024-01-09 21.00.10,2024-01-09 21.01.24,63779,1
2024-01-09 21.00.10,2024-01-09 21.01.24,10071,2
2024-01-09 21.00.10,2024-01-09 21.01.24,55309,-1
2024-01-09 21.00.10,2024-01-09 21.01.24,55395,1
2024-01-09 21.00.10,2024-01-09 21.01.24,55402,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69542,-1
2024-01-09 21.00.10,2024-01-09 21.01.24,55416,1
2024-01-09 21.00.10,2024-01-09 21.01.24,55327,1
2024-01-09 21.00.10,2024-01-09 21.01.24,55332,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69544,1
2024-01-09 21.00.10,2024-01-09 21.01.24,40670,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67396,2
2024-01-09 21.00.10,2024-01-09 21.01.24,10539,1
2024-01-09 21.00.10,2024-01-09 21.01.24,36893,1
2024-01-09 21.00.10,2024-01-09 21.01.24,42989,2
2024-01-09 21.00.10,2024-01-09 21.01.24,58347,2
2024-01-09 21.00.10,2024-01-09 21.01.24,69545,3
2024-01-09 21.00.10,2024-01-09 21.01.24,10024,4
2024-01-09 21.00.10,2024-01-09 21.01.24,26570,3
2024-01-09 21.00.10,2024-01-09 21.01.24,63871,2
2024-01-09 21.00.10,2024-01-09 21.01.24,67407,2
2024-01-09 21.00.10,2024-01-09 21.01.24,39864,3
2024-01-09 21.00.10,2024-01-09 21.01.24,67408,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69574,1
2024-01-09 21.00.10,2024-01-09 21.01.24,58343,1
2024-01-09 21.00.10,2024-01-09 21.01.24,63282,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69244,4
2024-01-09 21.00.10,2024-01-09 21.01.24,10627,1
2024-01-09 21.00.10,2024-01-09 21.01.24,52784,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67416,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69062,1
2024-01-09 21.00.10,2024-01-09 21.01.24,52339,1
2024-01-09 21.00.10,2024-01-09 21.01.24,52343,1
2024-01-09 21.00.10,2024-01-09 21.01.24,52347,1
2024-01-09 21.00.10,2024-01-09 21.01.24,44901,1
2024-01-09 21.00.10,2024-01-09 21.01.24,44902,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67585,1
2024-01-09 21.00.10,2024-01-09 21.01.24,44908,1
2024-01-09 21.00.10,2024-01-09 21.01.24,31352,1
2024-01-09 21.00.10,2024-01-09 21.01.24,44909,1
2024-01-09 21.00.10,2024-01-09 21.01.24,44910,2
2024-01-09 21.00.10,2024-01-09 21.01.24,44911,1
2024-01-09 21.00.10,2024-01-09 21.01.24,44912,2
2024-01-09 21.00.10,2024-01-09 21.01.24,67636,1
2024-01-09 21.00.10,2024-01-09 21.01.24,53495,1
2024-01-09 21.00.10,2024-01-09 21.01.24,53496,2
2024-01-09 21.00.10,2024-01-09 21.01.24,14987,1
2024-01-09 21.00.10,2024-01-09 21.01.24,14989,1
2024-01-09 21.00.10,2024-01-09 21.01.24,15011,1
2024-01-09 21.00.10,2024-01-09 21.01.24,15012,3
2024-01-09 21.00.10,2024-01-09 21.01.24,15013,3
2024-01-09 21.00.10,2024-01-09 21.01.24,63467,1
2024-01-09 21.00.10,2024-01-09 21.01.24,66567,1
2024-01-09 21.00.10,2024-01-09 21.01.24,57031,1
2024-01-09 21.00.10,2024-01-09 21.01.24,56886,1
2024-01-09 21.00.10,2024-01-09 21.01.24,56742,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68829,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67645,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69252,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67657,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69206,2
2024-01-09 21.00.10,2024-01-09 21.01.24,41007,1
2024-01-09 21.00.10,2024-01-09 21.01.24,41059,3
2024-01-09 21.00.10,2024-01-09 21.01.24,31038,2
2024-01-09 21.00.10,2024-01-09 21.01.24,31039,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67675,2
2024-01-09 21.00.10,2024-01-09 21.01.24,41065,1
2024-01-09 21.00.10,2024-01-09 21.01.24,39669,1
2024-01-09 21.00.10,2024-01-09 21.01.24,48694,2
2024-01-09 21.00.10,2024-01-09 21.01.24,21143,4
2024-01-09 21.00.10,2024-01-09 21.01.24,67678,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67679,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69356,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69362,1
2024-01-09 21.00.10,2024-01-09 21.01.24,11103,1
2024-01-09 21.00.10,2024-01-09 21.01.24,39954,1
2024-01-09 21.00.10,2024-01-09 21.01.24,27582,1
2024-01-09 21.00.10,2024-01-09 21.01.24,25233,1
2024-01-09 21.00.10,2024-01-09 21.01.24,14312,4
2024-01-09 21.00.10,2024-01-09 21.01.24,39948,3
2024-01-09 21.00.10,2024-01-09 21.01.24,68988,1
2024-01-09 21.00.10,2024-01-09 21.01.24,60728,1
2024-01-09 21.00.10,2024-01-09 21.01.24,57668,1
2024-01-09 21.00.10,2024-01-09 21.01.24,42059,1
2024-01-09 21.00.10,2024-01-09 21.01.24,49167,1
2024-01-09 21.00.10,2024-01-09 21.01.24,14317,1
2024-01-09 21.00.10,2024-01-09 21.01.24,12927,1
2024-01-09 21.00.10,2024-01-09 21.01.24,27590,1
2024-01-09 21.00.10,2024-01-09 21.01.24,12929,1
2024-01-09 21.00.10,2024-01-09 21.01.24,14318,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69176,1
2024-01-09 21.00.10,2024-01-09 21.01.24,64117,4
2024-01-09 21.00.10,2024-01-09 21.01.24,39958,3
2024-01-09 21.00.10,2024-01-09 21.01.24,39959,1
2024-01-09 21.00.10,2024-01-09 21.01.24,24345,1
2024-01-09 21.00.10,2024-01-09 21.01.24,48116,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67708,3
2024-01-09 21.00.10,2024-01-09 21.01.24,67712,3
2024-01-09 21.00.10,2024-01-09 21.01.24,69177,3
2024-01-09 21.00.10,2024-01-09 21.01.24,67713,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69260,2
2024-01-09 21.00.10,2024-01-09 21.01.24,67715,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67723,1
2024-01-09 21.00.10,2024-01-09 21.01.24,12095,1
2024-01-09 21.00.10,2024-01-09 21.01.24,14092,1
2024-01-09 21.00.10,2024-01-09 21.01.24,36672,1
2024-01-09 21.00.10,2024-01-09 21.01.24,13640,1
2024-01-09 21.00.10,2024-01-09 21.01.24,24501,2
2024-01-09 21.00.10,2024-01-09 21.01.24,42750,1
2024-01-09 21.00.10,2024-01-09 21.01.24,55097,1
2024-01-09 21.00.10,2024-01-09 21.01.24,10931,1
2024-01-09 21.00.10,2024-01-09 21.01.24,15061,1
2024-01-09 21.00.10,2024-01-09 21.01.24,13477,2
2024-01-09 21.00.10,2024-01-09 21.01.24,13651,2
2024-01-09 21.00.10,2024-01-09 21.01.24,54938,1
2024-01-09 21.00.10,2024-01-09 21.01.24,13549,1
2024-01-09 21.00.10,2024-01-09 21.01.24,10451,2
2024-01-09 21.00.10,2024-01-09 21.01.24,13430,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67751,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69492,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67753,2
2024-01-09 21.00.10,2024-01-09 21.01.24,67754,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69493,1
2024-01-09 21.00.10,2024-01-09 21.01.24,13803,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67757,2
2024-01-09 21.00.10,2024-01-09 21.01.24,10693,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67762,1
2024-01-09 21.00.10,2024-01-09 21.01.24,11159,2
2024-01-09 21.00.10,2024-01-09 21.01.24,10798,1
2024-01-09 21.00.10,2024-01-09 21.01.24,10895,1
2024-01-09 21.00.10,2024-01-09 21.01.24,54709,1
2024-01-09 21.00.10,2024-01-09 21.01.24,57375,1
2024-01-09 21.00.10,2024-01-09 21.01.24,27796,1
2024-01-09 21.00.10,2024-01-09 21.01.24,10740,1
2024-01-09 21.00.10,2024-01-09 21.01.24,63096,1
2024-01-09 21.00.10,2024-01-09 21.01.24,45553,2
2024-01-09 21.00.10,2024-01-09 21.01.24,10120,4
2024-01-09 21.00.10,2024-01-09 21.01.24,49275,2
2024-01-09 21.00.10,2024-01-09 21.01.24,63923,1
2024-01-09 21.00.10,2024-01-09 21.01.24,13432,1
2024-01-09 21.00.10,2024-01-09 21.01.24,45251,2
2024-01-09 21.00.10,2024-01-09 21.01.24,45254,1
2024-01-09 21.00.10,2024-01-09 21.01.24,39984,1
2024-01-09 21.00.10,2024-01-09 21.01.24,39985,2
2024-01-09 21.00.10,2024-01-09 21.01.24,67769,1
2024-01-09 21.00.10,2024-01-09 21.01.24,11227,3
2024-01-09 21.00.10,2024-01-09 21.01.24,38959,2
2024-01-09 21.00.10,2024-01-09 21.01.24,40013,1
2024-01-09 21.00.10,2024-01-09 21.01.24,40014,3
2024-01-09 21.00.10,2024-01-09 21.01.24,40016,1
2024-01-09 21.00.10,2024-01-09 21.01.24,10168,3
2024-01-09 21.00.10,2024-01-09 21.01.24,67771,3
2024-01-09 21.00.10,2024-01-09 21.01.24,11176,1
2024-01-09 21.00.10,2024-01-09 21.01.24,11680,2
2024-01-09 21.00.10,2024-01-09 21.01.24,30464,1
2024-01-09 21.00.10,2024-01-09 21.01.24,41161,4
2024-01-09 21.00.10,2024-01-09 21.01.24,50524,2
2024-01-09 21.00.10,2024-01-09 21.01.24,10752,3
2024-01-09 21.00.10,2024-01-09 21.01.24,13075,6
2024-01-09 21.00.10,2024-01-09 21.01.24,13860,2
2024-01-09 21.00.10,2024-01-09 21.01.24,57206,4
2024-01-09 21.00.10,2024-01-09 21.01.24,67779,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67780,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67782,2
2024-01-09 21.00.10,2024-01-09 21.01.24,10211,3
2024-01-09 21.00.10,2024-01-09 21.01.24,10202,1
2024-01-09 21.00.10,2024-01-09 21.01.24,27802,2
2024-01-09 21.00.10,2024-01-09 21.01.24,53679,1
2024-01-09 21.00.10,2024-01-09 21.01.24,63707,1
2024-01-09 21.00.10,2024-01-09 21.01.24,63708,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68797,1
2024-01-09 21.00.10,2024-01-09 21.01.24,70163,2
2024-01-09 21.00.10,2024-01-09 21.01.24,68992,2
2024-01-09 21.00.10,2024-01-09 21.01.24,68993,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69470,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69052,4
2024-01-09 21.00.10,2024-01-09 21.01.24,70246,2
2024-01-09 21.00.10,2024-01-09 21.01.24,50560,3
2024-01-09 21.00.10,2024-01-09 21.01.24,66407,2
2024-01-09 21.00.10,2024-01-09 21.01.24,58721,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69555,4
2024-01-09 21.00.10,2024-01-09 21.01.24,51909,1
2024-01-09 21.00.10,2024-01-09 21.01.24,51916,1
2024-01-09 21.00.10,2024-01-09 21.01.24,51919,2
2024-01-09 21.00.10,2024-01-09 21.01.24,64036,2
2024-01-09 21.00.10,2024-01-09 21.01.24,68994,1
2024-01-09 21.00.10,2024-01-09 21.01.24,31315,4
2024-01-09 21.00.10,2024-01-09 21.01.24,62667,1
2024-01-09 21.00.10,2024-01-09 21.01.24,62711,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68472,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68473,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68474,1
2024-01-09 21.00.10,2024-01-09 21.01.24,63031,1
2024-01-09 21.00.10,2024-01-09 21.01.24,63671,1
2024-01-09 21.00.10,2024-01-09 21.01.24,63673,1
2024-01-09 21.00.10,2024-01-09 21.01.24,62678,2
2024-01-09 21.00.10,2024-01-09 21.01.24,68481,2
2024-01-09 21.00.10,2024-01-09 21.01.24,68482,2
2024-01-09 21.00.10,2024-01-09 21.01.24,62689,2
2024-01-09 21.00.10,2024-01-09 21.01.24,62727,2
2024-01-09 21.00.10,2024-01-09 21.01.24,68488,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68489,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68490,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68491,1
2024-01-09 21.00.10,2024-01-09 21.01.24,63018,2
2024-01-09 21.00.10,2024-01-09 21.01.24,68492,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67882,1
2024-01-09 21.00.10,2024-01-09 21.01.24,11178,1
2024-01-09 21.00.10,2024-01-09 21.01.24,45075,1
2024-01-09 21.00.10,2024-01-09 21.01.24,55645,1
2024-01-09 21.00.10,2024-01-09 21.01.24,66905,1
2024-01-09 21.00.10,2024-01-09 21.01.24,18825,1
2024-01-09 21.00.10,2024-01-09 21.01.24,40069,1
2024-01-09 21.00.10,2024-01-09 21.01.24,57418,1
2024-01-09 21.00.10,2024-01-09 21.01.24,11180,1
2024-01-09 21.00.10,2024-01-09 21.01.24,25387,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68952,1
2024-01-09 21.00.10,2024-01-09 21.01.24,36384,1
2024-01-09 21.00.10,2024-01-09 21.01.24,25391,1
2024-01-09 21.00.10,2024-01-09 21.01.24,11535,1
2024-01-09 21.00.10,2024-01-09 21.01.24,58390,3
2024-01-09 21.00.10,2024-01-09 21.01.24,27499,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68966,2
2024-01-09 21.00.10,2024-01-09 21.01.24,41884,2
2024-01-09 21.00.10,2024-01-09 21.01.24,32579,1
2024-01-09 21.00.10,2024-01-09 21.01.24,16808,8
2024-01-09 21.00.10,2024-01-09 21.01.24,41886,3
2024-01-09 21.00.10,2024-01-09 21.01.24,24597,1
2024-01-09 21.00.10,2024-01-09 21.01.24,55595,4
2024-01-09 21.00.10,2024-01-09 21.01.24,67891,2
2024-01-09 21.00.10,2024-01-09 21.01.24,67895,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67896,2
2024-01-09 21.00.10,2024-01-09 21.01.24,27905,1
2024-01-09 21.00.10,2024-01-09 21.01.24,27916,-1
2024-01-09 21.00.10,2024-01-09 21.01.24,65906,1
2024-01-09 21.00.10,2024-01-09 21.01.24,57264,1
2024-01-09 21.00.10,2024-01-09 21.01.24,46113,1
2024-01-09 21.00.10,2024-01-09 21.01.24,48012,1
2024-01-09 21.00.10,2024-01-09 21.01.24,27965,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69068,1
2024-01-09 21.00.10,2024-01-09 21.01.24,65924,1
2024-01-09 21.00.10,2024-01-09 21.01.24,28022,1
2024-01-09 21.00.10,2024-01-09 21.01.24,65934,1
2024-01-09 21.00.10,2024-01-09 21.01.24,28029,1
2024-01-09 21.00.10,2024-01-09 21.01.24,30738,1
2024-01-09 21.00.10,2024-01-09 21.01.24,57349,1
2024-01-09 21.00.10,2024-01-09 21.01.24,62961,1
2024-01-09 21.00.10,2024-01-09 21.01.24,28033,1
2024-01-09 21.00.10,2024-01-09 21.01.24,28034,1
2024-01-09 21.00.10,2024-01-09 21.01.24,30815,1
2024-01-09 21.00.10,2024-01-09 21.01.24,28773,1
2024-01-09 21.00.10,2024-01-09 21.01.24,57352,2
2024-01-09 21.00.10,2024-01-09 21.01.24,30824,1
2024-01-09 21.00.10,2024-01-09 21.01.24,57356,1
2024-01-09 21.00.10,2024-01-09 21.01.24,30778,2
2024-01-09 21.00.10,2024-01-09 21.01.24,30780,1
2024-01-09 21.00.10,2024-01-09 21.01.24,30829,1
2024-01-09 21.00.10,2024-01-09 21.01.24,30831,2
2024-01-09 21.00.10,2024-01-09 21.01.24,30832,1
2024-01-09 21.00.10,2024-01-09 21.01.24,30833,2
2024-01-09 21.00.10,2024-01-09 21.01.24,30836,2
2024-01-09 21.00.10,2024-01-09 21.01.24,13134,1
2024-01-09 21.00.10,2024-01-09 21.01.24,54656,2
2024-01-09 21.00.10,2024-01-09 21.01.24,10351,1
2024-01-09 21.00.10,2024-01-09 21.01.24,54715,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67902,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67903,1
2024-01-09 21.00.10,2024-01-09 21.01.24,11325,1
2024-01-09 21.00.10,2024-01-09 21.01.24,34829,1
2024-01-09 21.00.10,2024-01-09 21.01.24,39127,1
2024-01-09 21.00.10,2024-01-09 21.01.24,18457,2
2024-01-09 21.00.10,2024-01-09 21.01.24,20683,1
2024-01-09 21.00.10,2024-01-09 21.01.24,15724,1
2024-01-09 21.00.10,2024-01-09 21.01.24,65967,1
2024-01-09 21.00.10,2024-01-09 21.01.24,57417,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69012,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69432,1
2024-01-09 21.00.10,2024-01-09 21.01.24,67935,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68504,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68505,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68506,1
2024-01-09 21.00.10,2024-01-09 21.01.24,22060,1
2024-01-09 21.00.10,2024-01-09 21.01.24,22999,1
2024-01-09 21.00.10,2024-01-09 21.01.24,55521,1
2024-01-09 21.00.10,2024-01-09 21.01.24,39039,1
2024-01-09 21.00.10,2024-01-09 21.01.24,39040,1
2024-01-09 21.00.10,2024-01-09 21.01.24,39034,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69199,1
2024-01-09 21.00.10,2024-01-09 21.01.24,14920,1
2024-01-09 21.00.10,2024-01-09 21.01.24,39370,1
2024-01-09 21.00.10,2024-01-09 21.01.24,29771,1
2024-01-09 21.00.10,2024-01-09 21.01.24,13578,1
2024-01-09 21.00.10,2024-01-09 21.01.24,22070,1
2024-01-09 21.00.10,2024-01-09 21.01.24,65753,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69257,1
2024-01-09 21.00.10,2024-01-09 21.01.24,57504,1
2024-01-09 21.00.10,2024-01-09 21.01.24,10242,1
2024-01-09 21.00.10,2024-01-09 21.01.24,17963,1
2024-01-09 21.00.10,2024-01-09 21.01.24,10704,1
2024-01-09 21.00.10,2024-01-09 21.01.24,39553,1
2024-01-09 21.00.10,2024-01-09 21.01.24,10246,1
2024-01-09 21.00.10,2024-01-09 21.01.24,12593,1
2024-01-09 21.00.10,2024-01-09 21.01.24,39556,1
2024-01-09 21.00.10,2024-01-09 21.01.24,55660,1
2024-01-09 21.00.10,2024-01-09 21.01.24,63936,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68922,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69042,2
2024-01-09 21.00.10,2024-01-09 21.01.24,69026,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69032,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68939,1
2024-01-09 21.00.10,2024-01-09 21.01.24,66032,1
2024-01-09 21.00.10,2024-01-09 21.01.24,19970,1
2024-01-09 21.00.10,2024-01-09 21.01.24,65847,2
2024-01-09 21.00.10,2024-01-09 21.01.24,67994,1
2024-01-09 21.00.10,2024-01-09 21.01.24,65148,1
2024-01-09 21.00.10,2024-01-09 21.01.24,58250,1
2024-01-09 21.00.10,2024-01-09 21.01.24,63870,1
2024-01-09 21.00.10,2024-01-09 21.01.24,64067,-1
2024-01-09 21.00.10,2024-01-09 21.01.24,19546,1
2024-01-09 21.00.10,2024-01-09 21.01.24,38111,1
2024-01-09 21.00.10,2024-01-09 21.01.24,53884,1
2024-01-09 21.00.10,2024-01-09 21.01.24,38113,1
2024-01-09 21.00.10,2024-01-09 21.01.24,44112,1
2024-01-09 21.00.10,2024-01-09 21.01.24,38119,1
2024-01-09 21.00.10,2024-01-09 21.01.24,61692,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68069,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68070,1
2024-01-09 21.00.10,2024-01-09 21.01.24,69179,1
2024-01-09 21.00.10,2024-01-09 21.01.24,65228,1
2024-01-09 21.00.10,2024-01-09 21.01.24,61767,2
2024-01-09 21.00.10,2024-01-09 21.01.24,61768,3
2024-01-09 21.00.10,2024-01-09 21.01.24,69181,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68114,2
2024-01-09 21.00.10,2024-01-09 21.01.24,68115,1
2024-01-09 21.00.10,2024-01-09 21.01.24,70138,1
2024-01-09 21.00.10,2024-01-09 21.01.24,45587,1
2024-01-09 21.00.10,2024-01-09 21.01.24,56664,1
2024-01-09 21.00.10,2024-01-09 21.01.24,10440,1
2024-01-09 21.00.10,2024-01-09 21.01.24,70109,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68296,3
2024-01-09 21.00.10,2024-01-09 21.01.24,66601,1
2024-01-09 21.00.10,2024-01-09 21.01.24,66602,1
2024-01-09 21.00.10,2024-01-09 21.01.24,10651,1
2024-01-09 21.00.10,2024-01-09 21.01.24,15093,1
2024-01-09 21.00.10,2024-01-09 21.01.24,66638,3
2024-01-09 21.00.10,2024-01-09 21.01.24,69502,1
2024-01-09 21.00.10,2024-01-09 21.01.24,65708,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68318,1
2024-01-09 21.00.10,2024-01-09 21.01.24,57581,2
2024-01-09 21.00.10,2024-01-09 21.01.24,68332,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68333,1
2024-01-09 21.00.10,2024-01-09 21.01.24,58368,2
2024-01-09 21.00.10,2024-01-09 21.01.24,40091,2
2024-01-09 21.00.10,2024-01-09 21.01.24,68342,1
2024-01-09 21.00.10,2024-01-09 21.01.24,68365,1
2024-01-09 21.05.09,2024-01-09 21.06.23,69458,-1
2024-01-09 21.05.09,2024-01-09 21.06.23,69462,1
2024-01-09 21.05.09,2024-01-09 21.06.23,31092,1
2024-01-09 21.05.09,2024-01-09 21.06.23,55209,1
2024-01-09 21.05.09,2024-01-09 21.06.23,66705,2
2024-01-09 21.05.09,2024-01-09 21.06.23,55202,1
2024-01-09 21.05.09,2024-01-09 21.06.23,13556,1
2024-01-09 21.05.09,2024-01-09 21.06.23,69467,1
2024-01-09 21.05.09,2024-01-09 21.06.23,31010,1
2024-01-09 21.05.09,2024-01-09 21.06.23,65782,1
2024-01-09 21.05.09,2024-01-09 21.06.23,46138,1
2024-01-09 21.05.09,2024-01-09 21.06.23,33363,1
2024-01-09 21.05.09,2024-01-09 21.06.23,66728,1
2024-01-09 21.05.09,2024-01-09 21.06.23,25993,1
2024-01-09 21.05.09,2024-01-09 21.06.23,66706,1
2024-01-09 21.05.09,2024-01-09 21.06.23,64024,1
2024-01-09 21.05.09,2024-01-09 21.06.23,58396,1
2024-01-09 21.05.09,2024-01-09 21.06.23,31956,1
2024-01-09 21.05.09,2024-01-09 21.06.23,69169,1
2024-01-09 21.05.09,2024-01-09 21.06.23,66494,1
2024-01-09 21.05.09,2024-01-09 21.06.23,46322,3
2024-01-09 21.05.09,2024-01-09 21.06.23,69527,2
2024-01-09 21.05.09,2024-01-09 21.06.23,68750,1
2024-01-09 21.05.09,2024-01-09 21.06.23,67058,1
2024-01-09 21.05.09,2024-01-09 21.06.23,63964,-1
2024-01-09 21.05.09,2024-01-09 21.06.23,58499,2
2024-01-09 21.05.09,2024-01-09 21.06.23,58502,2
2024-01-09 21.05.09,2024-01-09 21.06.23,58504,1
2024-01-09 21.05.09,2024-01-09 21.06.23,66791,-1
2024-01-09 21.05.09,2024-01-09 21.06.23,58187,1
2024-01-09 21.05.09,2024-01-09 21.06.23,63740,1
2024-01-09 21.05.09,2024-01-09 21.06.23,68390,1
2024-01-09 21.05.09,2024-01-09 21.06.23,56436,1
2024-01-09 21.05.09,2024-01-09 21.06.23,66713,1
2024-01-09 21.05.09,2024-01-09 21.06.23,57586,1
2024-01-09 21.05.09,2024-01-09 21.06.23,67133,2
2024-01-09 21.05.09,2024-01-09 21.06.23,64011,1
2024-01-09 21.05.09,2024-01-09 21.06.23,55045,1
2024-01-09 21.05.09,2024-01-09 21.06.23,44956,1
2024-01-09 21.05.09,2024-01-09 21.06.23,51764,1
2024-01-09 21.05.09,2024-01-09 21.06.23,70187,1
2024-01-09 21.05.09,2024-01-09 21.06.23,64300,1
2024-01-09 21.05.09,2024-01-09 21.06.23,68720,2
2024-01-09 21.05.09,2024-01-09 21.06.23,63256,2
2024-01-09 21.05.09,2024-01-09 21.06.23,39625,1
2024-01-09 21.05.09,2024-01-09 21.06.23,68725,2
2024-01-09 21.05.09,2024-01-09 21.06.23,39667,1
2024-01-09 21.05.09,2024-01-09 21.06.23,64307,1
2024-01-09 21.05.09,2024-01-09 21.06.23,67156,1
2024-01-09 21.05.09,2024-01-09 21.06.23,58415,-1
2024-01-09 21.05.09,2024-01-09 21.06.23,67165,1
2024-01-09 21.05.09,2024-01-09 21.06.23,68666,1
2024-01-09 21.05.09,2024-01-09 21.06.23,33765,1
2024-01-09 21.05.09,2024-01-09 21.06.23,33752,1
2024-01-09 21.05.09,2024-01-09 21.06.23,67178,1
2024-01-09 21.05.09,2024-01-09 21.06.23,67179,1
2024-01-09 21.05.09,2024-01-09 21.06.23,64343,2
2024-01-09 21.05.09,2024-01-09 21.06.23,51486,2
2024-01-09 21.05.09,2024-01-09 21.06.23,62958,1
2024-01-09 21.05.09,2024-01-09 21.06.23,64344,1
2024-01-09 21.05.09,2024-01-09 21.06.23,63927,2
2024-01-09 21.05.09,2024-01-09 21.06.23,68673,1
2024-01-09 21.05.09,2024-01-09 21.06.23,64362,2
2024-01-09 21.05.09,2024-01-09 21.06.23,34116,1
2024-01-09 21.05.09,2024-01-09 21.06.23,34128,1
2024-01-09 21.05.09,2024-01-09 21.06.23,54873,1
2024-01-09 21.05.09,2024-01-09 21.06.23,44983,1
2024-01-09 21.05.09,2024-01-09 21.06.23,67200,1
2024-01-09 21.05.09,2024-01-09 21.06.23,64366,1
2024-01-09 21.05.09,2024-01-09 21.06.23,63846,2
2024-01-09 21.05.09,2024-01-09 21.06.23,64374,3
2024-01-09 21.05.09,2024-01-09 21.06.23,58261,2
2024-01-09 21.05.09,2024-01-09 21.06.23,63152,-1
2024-01-09 21.05.09,2024-01-09 21.06.23,64376,3
2024-01-09 21.05.09,2024-01-09 21.06.23,64378,1
2024-01-09 21.05.09,2024-01-09 21.06.23,59466,-1
2024-01-09 21.05.09,2024-01-09 21.06.23,64387,1
2024-01-09 21.05.09,2024-01-09 21.06.23,66716,1
2024-01-09 21.05.09,2024-01-09 21.06.23,68420,1
2024-01-09 21.05.09,2024-01-09 21.06.23,63239,1
2024-01-09 21.05.09,2024-01-09 21.06.23,67262,1
2024-01-09 21.05.09,2024-01-09 21.06.23,11298,1
2024-01-09 21.05.09,2024-01-09 21.06.23,69101,1
2024-01-09 21.05.09,2024-01-09 21.06.23,67281,1
2024-01-09 21.05.09,2024-01-09 21.06.23,10068,-1
2024-01-09 21.05.09,2024-01-09 21.06.23,55647,1
2024-01-09 21.05.09,2024-01-09 21.06.23,11555,-1
2024-01-09 21.05.09,2024-01-09 21.06.23,57239,1
2024-01-09 21.05.09,2024-01-09 21.06.23,68763,1
2024-01-09 21.05.09,2024-01-09 21.06.23,10844,1
2024-01-09 21.05.09,2024-01-09 21.06.23,10386,-1
2024-01-09 21.05.09,2024-01-09 21.06.23,13206,1
2024-01-09 21.05.09,2024-01-09 21.06.23,69234,5
