previous_time,current_time,nrc,delta_enrolled
2024-05-30 14.59.27,2024-05-30 15.01.09,13008,-1
2024-05-30 14.59.27,2024-05-30 15.01.09,10050,1
2024-05-30 14.59.27,2024-05-30 15.01.09,12430,2
2024-05-30 14.59.27,2024-05-30 15.01.09,10026,-1
2024-05-30 14.59.27,2024-05-30 15.01.09,12893,1
2024-05-30 14.59.27,2024-05-30 15.01.09,12065,1
2024-05-30 15.04.34,2024-05-30 15.06.16,10143,8
2024-05-30 15.04.34,2024-05-30 15.06.16,12769,10
2024-05-30 15.04.34,2024-05-30 15.06.16,11774,3
2024-05-30 15.04.34,2024-05-30 15.06.16,10040,1
2024-05-30 15.04.34,2024-05-30 15.06.16,10001,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10002,18
2024-05-30 15.04.34,2024-05-30 15.06.16,10003,4
2024-05-30 15.04.34,2024-05-30 15.06.16,10004,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10005,3
2024-05-30 15.04.34,2024-05-30 15.06.16,10006,5
2024-05-30 15.04.34,2024-05-30 15.06.16,10009,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12988,2
2024-05-30 15.04.34,2024-05-30 15.06.16,12966,2
2024-05-30 15.04.34,2024-05-30 15.06.16,12393,2
2024-05-30 15.04.34,2024-05-30 15.06.16,13061,6
2024-05-30 15.04.34,2024-05-30 15.06.16,13063,9
2024-05-30 15.04.34,2024-05-30 15.06.16,12680,9
2024-05-30 15.04.34,2024-05-30 15.06.16,12774,5
2024-05-30 15.04.34,2024-05-30 15.06.16,12175,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12775,2
2024-05-30 15.04.34,2024-05-30 15.06.16,13065,3
2024-05-30 15.04.34,2024-05-30 15.06.16,13066,2
2024-05-30 15.04.34,2024-05-30 15.06.16,12027,3
2024-05-30 15.04.34,2024-05-30 15.06.16,12983,3
2024-05-30 15.04.34,2024-05-30 15.06.16,10144,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12528,3
2024-05-30 15.04.34,2024-05-30 15.06.16,10027,2
2024-05-30 15.04.34,2024-05-30 15.06.16,12611,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12783,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10949,3
2024-05-30 15.04.34,2024-05-30 15.06.16,10133,1
2024-05-30 15.04.34,2024-05-30 15.06.16,11201,3
2024-05-30 15.04.34,2024-05-30 15.06.16,13007,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12895,1
2024-05-30 15.04.34,2024-05-30 15.06.16,13141,3
2024-05-30 15.04.34,2024-05-30 15.06.16,13067,3
2024-05-30 15.04.34,2024-05-30 15.06.16,10695,3
2024-05-30 15.04.34,2024-05-30 15.06.16,13010,3
2024-05-30 15.04.34,2024-05-30 15.06.16,12792,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12971,1
2024-05-30 15.04.34,2024-05-30 15.06.16,13134,1
2024-05-30 15.04.34,2024-05-30 15.06.16,13135,3
2024-05-30 15.04.34,2024-05-30 15.06.16,13136,3
2024-05-30 15.04.34,2024-05-30 15.06.16,12538,3
2024-05-30 15.04.34,2024-05-30 15.06.16,12975,3
2024-05-30 15.04.34,2024-05-30 15.06.16,12412,1
2024-05-30 15.04.34,2024-05-30 15.06.16,13079,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12939,2
2024-05-30 15.04.34,2024-05-30 15.06.16,12977,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10022,2
2024-05-30 15.04.34,2024-05-30 15.06.16,13023,1
2024-05-30 15.04.34,2024-05-30 15.06.16,13025,1
2024-05-30 15.04.34,2024-05-30 15.06.16,13026,1
2024-05-30 15.04.34,2024-05-30 15.06.16,13024,1
2024-05-30 15.04.34,2024-05-30 15.06.16,13027,1
2024-05-30 15.04.34,2024-05-30 15.06.16,10057,6
2024-05-30 15.04.34,2024-05-30 15.06.16,10023,3
2024-05-30 15.04.34,2024-05-30 15.06.16,10058,5
2024-05-30 15.04.34,2024-05-30 15.06.16,10070,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12131,2
2024-05-30 15.04.34,2024-05-30 15.06.16,12005,11
2024-05-30 15.04.34,2024-05-30 15.06.16,10108,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12153,1
2024-05-30 15.04.34,2024-05-30 15.06.16,11394,3
2024-05-30 15.04.34,2024-05-30 15.06.16,10149,3
2024-05-30 15.04.34,2024-05-30 15.06.16,12887,3
2024-05-30 15.04.34,2024-05-30 15.06.16,12162,2
2024-05-30 15.04.34,2024-05-30 15.06.16,12093,5
2024-05-30 15.04.34,2024-05-30 15.06.16,12924,2
2024-05-30 15.04.34,2024-05-30 15.06.16,11933,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10106,2
2024-05-30 15.04.34,2024-05-30 15.06.16,12163,2
2024-05-30 15.04.34,2024-05-30 15.06.16,12164,2
2024-05-30 15.04.34,2024-05-30 15.06.16,11060,7
2024-05-30 15.04.34,2024-05-30 15.06.16,12167,7
2024-05-30 15.04.34,2024-05-30 15.06.16,10025,3
2024-05-30 15.04.34,2024-05-30 15.06.16,10026,1
2024-05-30 15.04.34,2024-05-30 15.06.16,10069,6
2024-05-30 15.04.34,2024-05-30 15.06.16,10073,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10568,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10029,6
2024-05-30 15.04.34,2024-05-30 15.06.16,10030,2
2024-05-30 15.04.34,2024-05-30 15.06.16,11662,2
2024-05-30 15.04.34,2024-05-30 15.06.16,11668,5
2024-05-30 15.04.34,2024-05-30 15.06.16,13045,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12316,1
2024-05-30 15.04.34,2024-05-30 15.06.16,10266,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12893,1
2024-05-30 15.04.34,2024-05-30 15.06.16,12065,4
2024-05-30 15.04.34,2024-05-30 15.06.16,12293,3
2024-05-30 15.04.34,2024-05-30 15.06.16,10033,1
2024-05-30 15.04.34,2024-05-30 15.06.16,11594,4
2024-05-30 15.04.34,2024-05-30 15.06.16,12298,2
2024-05-30 15.04.34,2024-05-30 15.06.16,11598,3
2024-05-30 15.04.34,2024-05-30 15.06.16,11600,3
2024-05-30 15.04.34,2024-05-30 15.06.16,13072,2
2024-05-30 15.04.34,2024-05-30 15.06.16,11072,8
2024-05-30 15.04.34,2024-05-30 15.06.16,11601,7
2024-05-30 15.04.34,2024-05-30 15.06.16,12753,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10060,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10061,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10072,1
2024-05-30 15.04.34,2024-05-30 15.06.16,10063,3
2024-05-30 15.04.34,2024-05-30 15.06.16,12873,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10036,2
2024-05-30 15.04.34,2024-05-30 15.06.16,10777,1
2024-05-30 15.04.34,2024-05-30 15.06.16,13053,1
2024-05-30 15.04.34,2024-05-30 15.06.16,10779,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12769,2
2024-05-30 15.09.39,2024-05-30 15.11.19,11774,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10002,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10003,2
2024-05-30 15.09.39,2024-05-30 15.11.19,10004,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10005,2
2024-05-30 15.09.39,2024-05-30 15.11.19,10008,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12691,1
2024-05-30 15.09.39,2024-05-30 15.11.19,13095,1
2024-05-30 15.09.39,2024-05-30 15.11.19,13061,3
2024-05-30 15.09.39,2024-05-30 15.11.19,13063,3
2024-05-30 15.09.39,2024-05-30 15.11.19,12774,4
2024-05-30 15.09.39,2024-05-30 15.11.19,13066,2
2024-05-30 15.09.39,2024-05-30 15.11.19,12997,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12027,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10049,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10133,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12971,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10050,2
2024-05-30 15.09.39,2024-05-30 15.11.19,10066,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10057,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10058,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12430,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12005,2
2024-05-30 15.09.39,2024-05-30 15.11.19,10108,2
2024-05-30 15.09.39,2024-05-30 15.11.19,12153,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12154,1
2024-05-30 15.09.39,2024-05-30 15.11.19,11394,2
2024-05-30 15.09.39,2024-05-30 15.11.19,10149,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12887,1
2024-05-30 15.09.39,2024-05-30 15.11.19,11060,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12167,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10069,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12843,2
2024-05-30 15.09.39,2024-05-30 15.11.19,10029,-1
2024-05-30 15.09.39,2024-05-30 15.11.19,13045,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12891,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10906,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10266,1
2024-05-30 15.09.39,2024-05-30 15.11.19,12317,2
2024-05-30 15.09.39,2024-05-30 15.11.19,11594,1
2024-05-30 15.09.39,2024-05-30 15.11.19,11559,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10072,1
2024-05-30 15.09.39,2024-05-30 15.11.19,10036,1
2024-05-30 15.14.42,2024-05-30 15.16.25,10003,2
2024-05-30 15.14.42,2024-05-30 15.16.25,10005,1
2024-05-30 15.14.42,2024-05-30 15.16.25,10008,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12988,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12966,1
2024-05-30 15.14.42,2024-05-30 15.16.25,13063,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12680,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12775,2
2024-05-30 15.14.42,2024-05-30 15.16.25,13065,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12027,1
2024-05-30 15.14.42,2024-05-30 15.16.25,10011,2
2024-05-30 15.14.42,2024-05-30 15.16.25,10012,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12898,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12538,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12975,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12412,1
2024-05-30 15.14.42,2024-05-30 15.16.25,13079,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12939,1
2024-05-30 15.14.42,2024-05-30 15.16.25,13081,1
2024-05-30 15.14.42,2024-05-30 15.16.25,10023,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12430,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12005,1
2024-05-30 15.14.42,2024-05-30 15.16.25,10095,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12153,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12093,1
2024-05-30 15.14.42,2024-05-30 15.16.25,10106,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12163,1
2024-05-30 15.14.42,2024-05-30 15.16.25,11060,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12167,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12133,1
2024-05-30 15.14.42,2024-05-30 15.16.25,10029,2
2024-05-30 15.14.42,2024-05-30 15.16.25,10030,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12293,1
2024-05-30 15.14.42,2024-05-30 15.16.25,12317,-1
2024-05-30 15.14.42,2024-05-30 15.16.25,11594,1
2024-05-30 15.14.42,2024-05-30 15.16.25,10063,1
2024-05-30 15.19.49,2024-05-30 15.21.31,10143,1
2024-05-30 15.19.49,2024-05-30 15.21.31,10003,-1
2024-05-30 15.19.49,2024-05-30 15.21.31,10005,2
2024-05-30 15.19.49,2024-05-30 15.21.31,12393,1
2024-05-30 15.19.49,2024-05-30 15.21.31,12691,1
2024-05-30 15.19.49,2024-05-30 15.21.31,12774,1
2024-05-30 15.19.49,2024-05-30 15.21.31,12175,1
2024-05-30 15.19.49,2024-05-30 15.21.31,12775,1
2024-05-30 15.19.49,2024-05-30 15.21.31,10014,1
2024-05-30 15.19.49,2024-05-30 15.21.31,10949,1
2024-05-30 15.19.49,2024-05-30 15.21.31,11201,1
2024-05-30 15.19.49,2024-05-30 15.21.31,10695,2
2024-05-30 15.19.49,2024-05-30 15.21.31,13010,2
2024-05-30 15.19.49,2024-05-30 15.21.31,12538,1
2024-05-30 15.19.49,2024-05-30 15.21.31,12540,1
2024-05-30 15.19.49,2024-05-30 15.21.31,12975,2
2024-05-30 15.19.49,2024-05-30 15.21.31,12977,1
2024-05-30 15.19.49,2024-05-30 15.21.31,13081,-1
2024-05-30 15.19.49,2024-05-30 15.21.31,10023,1
2024-05-30 15.19.49,2024-05-30 15.21.31,11060,2
2024-05-30 15.19.49,2024-05-30 15.21.31,12167,2
2024-05-30 15.19.49,2024-05-30 15.21.31,10029,1
2024-05-30 15.19.49,2024-05-30 15.21.31,12298,1
2024-05-30 15.19.49,2024-05-30 15.21.31,10037,1
2024-05-30 15.19.49,2024-05-30 15.21.31,10072,2
2024-05-30 15.19.49,2024-05-30 15.21.31,12873,1
2024-05-30 15.24.55,2024-05-30 15.26.37,12769,1
2024-05-30 15.24.55,2024-05-30 15.26.37,11774,1
2024-05-30 15.24.55,2024-05-30 15.26.37,10005,1
2024-05-30 15.24.55,2024-05-30 15.26.37,10009,1
2024-05-30 15.24.55,2024-05-30 15.26.37,12680,1
2024-05-30 15.24.55,2024-05-30 15.26.37,12775,1
2024-05-30 15.24.55,2024-05-30 15.26.37,13065,1
2024-05-30 15.24.55,2024-05-30 15.26.37,12540,1
2024-05-30 15.24.55,2024-05-30 15.26.37,12975,1
2024-05-30 15.24.55,2024-05-30 15.26.37,10071,1
2024-05-30 15.24.55,2024-05-30 15.26.37,12412,1
2024-05-30 15.24.55,2024-05-30 15.26.37,13079,1
2024-05-30 15.24.55,2024-05-30 15.26.37,13144,1
2024-05-30 15.24.55,2024-05-30 15.26.37,13024,1
2024-05-30 15.24.55,2024-05-30 15.26.37,13027,1
2024-05-30 15.24.55,2024-05-30 15.26.37,10058,1
2024-05-30 15.24.55,2024-05-30 15.26.37,12232,1
2024-05-30 15.24.55,2024-05-30 15.26.37,12924,1
2024-05-30 15.24.55,2024-05-30 15.26.37,11933,1
2024-05-30 15.24.55,2024-05-30 15.26.37,12163,1
2024-05-30 15.24.55,2024-05-30 15.26.37,11060,1
2024-05-30 15.24.55,2024-05-30 15.26.37,12167,1
2024-05-30 15.24.55,2024-05-30 15.26.37,12891,-1
2024-05-30 15.30.02,2024-05-30 15.31.46,10043,1
2024-05-30 15.30.02,2024-05-30 15.31.46,10003,1
2024-05-30 15.30.02,2024-05-30 15.31.46,12443,1
2024-05-30 15.30.02,2024-05-30 15.31.46,12436,1
2024-05-30 15.30.02,2024-05-30 15.31.46,13084,1
2024-05-30 15.30.02,2024-05-30 15.31.46,12680,1
2024-05-30 15.30.02,2024-05-30 15.31.46,12027,1
2024-05-30 15.30.02,2024-05-30 15.31.46,12971,1
2024-05-30 15.30.02,2024-05-30 15.31.46,10067,1
2024-05-30 15.30.02,2024-05-30 15.31.46,12412,1
2024-05-30 15.30.02,2024-05-30 15.31.46,13079,1
2024-05-30 15.30.02,2024-05-30 15.31.46,12162,1
2024-05-30 15.30.02,2024-05-30 15.31.46,13044,1
2024-05-30 15.30.02,2024-05-30 15.31.46,13045,2
2024-05-30 15.30.02,2024-05-30 15.31.46,10906,1
2024-05-30 15.30.02,2024-05-30 15.31.46,11594,1
2024-05-30 15.30.02,2024-05-30 15.31.46,12298,-1
2024-05-30 15.30.02,2024-05-30 15.31.46,12981,1
2024-05-30 15.30.02,2024-05-30 15.31.46,10072,1
2024-05-30 15.35.11,2024-05-30 15.36.52,13129,1
2024-05-30 15.35.11,2024-05-30 15.36.52,10143,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12769,5
2024-05-30 15.35.11,2024-05-30 15.36.52,11774,4
2024-05-30 15.35.11,2024-05-30 15.36.52,10043,2
2024-05-30 15.35.11,2024-05-30 15.36.52,10001,2
2024-05-30 15.35.11,2024-05-30 15.36.52,10003,3
2024-05-30 15.35.11,2024-05-30 15.36.52,10006,1
2024-05-30 15.35.11,2024-05-30 15.36.52,10009,1
2024-05-30 15.35.11,2024-05-30 15.36.52,13084,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12966,4
2024-05-30 15.35.11,2024-05-30 15.36.52,12393,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12691,2
2024-05-30 15.35.11,2024-05-30 15.36.52,13060,1
2024-05-30 15.35.11,2024-05-30 15.36.52,13061,8
2024-05-30 15.35.11,2024-05-30 15.36.52,13063,3
2024-05-30 15.35.11,2024-05-30 15.36.52,12680,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12774,3
2024-05-30 15.35.11,2024-05-30 15.36.52,13073,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12775,3
2024-05-30 15.35.11,2024-05-30 15.36.52,13065,5
2024-05-30 15.35.11,2024-05-30 15.36.52,13066,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12967,3
2024-05-30 15.35.11,2024-05-30 15.36.52,12027,3
2024-05-30 15.35.11,2024-05-30 15.36.52,10011,2
2024-05-30 15.35.11,2024-05-30 15.36.52,10013,2
2024-05-30 15.35.11,2024-05-30 15.36.52,10014,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12528,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12783,1
2024-05-30 15.35.11,2024-05-30 15.36.52,10949,1
2024-05-30 15.35.11,2024-05-30 15.36.52,10133,1
2024-05-30 15.35.11,2024-05-30 15.36.52,11201,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12898,1
2024-05-30 15.35.11,2024-05-30 15.36.52,13067,1
2024-05-30 15.35.11,2024-05-30 15.36.52,10695,3
2024-05-30 15.35.11,2024-05-30 15.36.52,13010,3
2024-05-30 15.35.11,2024-05-30 15.36.52,12792,3
2024-05-30 15.35.11,2024-05-30 15.36.52,13134,2
2024-05-30 15.35.11,2024-05-30 15.36.52,13135,8
2024-05-30 15.35.11,2024-05-30 15.36.52,13136,8
2024-05-30 15.35.11,2024-05-30 15.36.52,12537,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12539,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12974,3
2024-05-30 15.35.11,2024-05-30 15.36.52,12540,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12975,1
2024-05-30 15.35.11,2024-05-30 15.36.52,10071,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12939,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12977,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12550,3
2024-05-30 15.35.11,2024-05-30 15.36.52,12978,3
2024-05-30 15.35.11,2024-05-30 15.36.52,10057,6
2024-05-30 15.35.11,2024-05-30 15.36.52,10023,1
2024-05-30 15.35.11,2024-05-30 15.36.52,10070,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12131,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12005,9
2024-05-30 15.35.11,2024-05-30 15.36.52,10095,5
2024-05-30 15.35.11,2024-05-30 15.36.52,10108,5
2024-05-30 15.35.11,2024-05-30 15.36.52,12153,7
2024-05-30 15.35.11,2024-05-30 15.36.52,12154,3
2024-05-30 15.35.11,2024-05-30 15.36.52,11394,11
2024-05-30 15.35.11,2024-05-30 15.36.52,10149,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12887,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12162,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12093,11
2024-05-30 15.35.11,2024-05-30 15.36.52,12924,1
2024-05-30 15.35.11,2024-05-30 15.36.52,11933,3
2024-05-30 15.35.11,2024-05-30 15.36.52,12163,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12164,2
2024-05-30 15.35.11,2024-05-30 15.36.52,11060,8
2024-05-30 15.35.11,2024-05-30 15.36.52,12167,8
2024-05-30 15.35.11,2024-05-30 15.36.52,10025,1
2024-05-30 15.35.11,2024-05-30 15.36.52,10026,1
2024-05-30 15.35.11,2024-05-30 15.36.52,10069,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12130,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12843,2
2024-05-30 15.35.11,2024-05-30 15.36.52,10568,2
2024-05-30 15.35.11,2024-05-30 15.36.52,13040,1
2024-05-30 15.35.11,2024-05-30 15.36.52,10029,2
2024-05-30 15.35.11,2024-05-30 15.36.52,10030,3
2024-05-30 15.35.11,2024-05-30 15.36.52,11660,1
2024-05-30 15.35.11,2024-05-30 15.36.52,11668,1
2024-05-30 15.35.11,2024-05-30 15.36.52,13044,1
2024-05-30 15.35.11,2024-05-30 15.36.52,13132,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12065,4
2024-05-30 15.35.11,2024-05-30 15.36.52,12293,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12292,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12761,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12317,1
2024-05-30 15.35.11,2024-05-30 15.36.52,11594,11
2024-05-30 15.35.11,2024-05-30 15.36.52,12298,1
2024-05-30 15.35.11,2024-05-30 15.36.52,11598,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12314,3
2024-05-30 15.35.11,2024-05-30 15.36.52,11600,4
2024-05-30 15.35.11,2024-05-30 15.36.52,13072,2
2024-05-30 15.35.11,2024-05-30 15.36.52,11072,8
2024-05-30 15.35.11,2024-05-30 15.36.52,11601,2
2024-05-30 15.35.11,2024-05-30 15.36.52,12753,3
2024-05-30 15.35.11,2024-05-30 15.36.52,11559,1
2024-05-30 15.35.11,2024-05-30 15.36.52,12981,1
2024-05-30 15.35.11,2024-05-30 15.36.52,10061,4
2024-05-30 15.35.11,2024-05-30 15.36.52,10063,1
2024-05-30 15.35.11,2024-05-30 15.36.52,13051,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10001,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10003,2
2024-05-30 15.38.33,2024-05-30 15.40.16,10005,2
2024-05-30 15.38.33,2024-05-30 15.40.16,12443,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12436,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12966,1
2024-05-30 15.38.33,2024-05-30 15.40.16,13061,-1
2024-05-30 15.38.33,2024-05-30 15.40.16,12680,2
2024-05-30 15.38.33,2024-05-30 15.40.16,12774,3
2024-05-30 15.38.33,2024-05-30 15.40.16,12175,2
2024-05-30 15.38.33,2024-05-30 15.40.16,13073,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12775,-1
2024-05-30 15.38.33,2024-05-30 15.40.16,13066,2
2024-05-30 15.38.33,2024-05-30 15.40.16,12027,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12983,2
2024-05-30 15.38.33,2024-05-30 15.40.16,10011,2
2024-05-30 15.38.33,2024-05-30 15.40.16,12611,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10949,1
2024-05-30 15.38.33,2024-05-30 15.40.16,13005,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10695,1
2024-05-30 15.38.33,2024-05-30 15.40.16,13010,1
2024-05-30 15.38.33,2024-05-30 15.40.16,13134,1
2024-05-30 15.38.33,2024-05-30 15.40.16,13135,1
2024-05-30 15.38.33,2024-05-30 15.40.16,13136,2
2024-05-30 15.38.33,2024-05-30 15.40.16,12795,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10051,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10020,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10066,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10018,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10071,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12939,1
2024-05-30 15.38.33,2024-05-30 15.40.16,13081,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12550,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12978,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10057,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10023,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12131,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12005,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10095,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10108,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12153,3
2024-05-30 15.38.33,2024-05-30 15.40.16,12154,-1
2024-05-30 15.38.33,2024-05-30 15.40.16,11394,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12924,1
2024-05-30 15.38.33,2024-05-30 15.40.16,13044,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12317,1
2024-05-30 15.38.33,2024-05-30 15.40.16,11594,2
2024-05-30 15.38.33,2024-05-30 15.40.16,12314,1
2024-05-30 15.38.33,2024-05-30 15.40.16,10072,1
2024-05-30 15.38.33,2024-05-30 15.40.16,13051,1
2024-05-30 15.38.33,2024-05-30 15.40.16,12873,1
2024-05-30 15.43.38,2024-05-30 15.45.21,12769,2
2024-05-30 15.43.38,2024-05-30 15.45.21,11774,2
2024-05-30 15.43.38,2024-05-30 15.45.21,10040,1
2024-05-30 15.43.38,2024-05-30 15.45.21,10003,1
2024-05-30 15.43.38,2024-05-30 15.45.21,10006,3
2024-05-30 15.43.38,2024-05-30 15.45.21,13128,1
2024-05-30 15.43.38,2024-05-30 15.45.21,13063,2
2024-05-30 15.43.38,2024-05-30 15.45.21,12680,1
2024-05-30 15.43.38,2024-05-30 15.45.21,12774,3
2024-05-30 15.43.38,2024-05-30 15.45.21,12528,1
2024-05-30 15.43.38,2024-05-30 15.45.21,11201,1
2024-05-30 15.43.38,2024-05-30 15.45.21,12792,1
2024-05-30 15.43.38,2024-05-30 15.45.21,12793,1
2024-05-30 15.43.38,2024-05-30 15.45.21,10066,1
2024-05-30 15.43.38,2024-05-30 15.45.21,10071,1
2024-05-30 15.43.38,2024-05-30 15.45.21,10058,1
2024-05-30 15.43.38,2024-05-30 15.45.21,12430,1
2024-05-30 15.43.38,2024-05-30 15.45.21,10108,1
2024-05-30 15.43.38,2024-05-30 15.45.21,12154,1
2024-05-30 15.43.38,2024-05-30 15.45.21,12133,1
2024-05-30 15.43.38,2024-05-30 15.45.21,13040,1
2024-05-30 15.43.38,2024-05-30 15.45.21,13043,1
2024-05-30 15.43.38,2024-05-30 15.45.21,11656,1
2024-05-30 15.43.38,2024-05-30 15.45.21,11668,1
2024-05-30 15.43.38,2024-05-30 15.45.21,10266,1
2024-05-30 15.43.38,2024-05-30 15.45.21,12293,1
2024-05-30 15.43.38,2024-05-30 15.45.21,13072,1
2024-05-30 15.48.50,2024-05-30 15.50.35,12769,1
2024-05-30 15.48.50,2024-05-30 15.50.35,10040,-1
2024-05-30 15.48.50,2024-05-30 15.50.35,10003,1
2024-05-30 15.48.50,2024-05-30 15.50.35,10005,1
2024-05-30 15.48.50,2024-05-30 15.50.35,10006,2
2024-05-30 15.48.50,2024-05-30 15.50.35,13128,1
2024-05-30 15.48.50,2024-05-30 15.50.35,13060,1
2024-05-30 15.48.50,2024-05-30 15.50.35,13061,2
